RGIId,CenLat,CenLon,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-06.00492,64.5125,-14.972,502.4359970652516,169.22206537024886,-0.8300691422339774,576.9552216844701,-211.77332807441448,-157.48515684554496,32.76959540590846,250.21372477507327,399.6671136034639,311.1654948629066,-504.7875801980789,-375.7476731255485,11.630555868170765,854.5047284389331,-503.1723988742614,276.1107041167607,369.1578533803336,-346.0168756249064,655.3115191877203,345.6221228378416,-869.9782306093343,-315.34128075281933,382.6166942408091,35.49801937718871,541.9069682604983,345.8560369333354,208.0368330844908,287.5913502678653,-240.4686544374591,-129.12699643132024,161.96725210049848,-537.8744094234801,265.45529553950985,-128.31169802090363,636.9357000224732,201.53181372440653,-116.30311034127068,797.1566867321153,617.4062910686409,-457.8365313036618,1092.3729354602965,-285.2094265562742,-961.3709794299652,990.3880292986968,856.0978981993605,230.3202219572404,-448.7912572882571,-716.6935974310494,-807.0879522220852,-963.9601119913772,-569.4740544337037,-1138.8929832039746,-498.6538537314507,-598.7381772408322,-922.5985050348224,-1084.0989505294915,-1041.648523821326,-668.9360302829551,-421.719479993483,-662.8909629695063,-84.21960212743404,-2208.108403904953,65.35723897852627,-472.04013127437344,-186.33386632256668,-479.61000815830135,1017.4568024874231,-699.2061198791865,-118.9706461177136,199.34199358893065,-927.2517200662974,-247.4534853044424,-1015.0055048348498,130.17597896798674,-861.7665272039881
RGI60-06.00497,64.5824,-15.0034,563.9973095002333,231.7221637427528,62.13366136699673,638.2084443510489,-148.26100661891277,-94.16457080790428,95.502063120082,312.2776967981328,461.2587022214052,372.9746006034784,-440.6487904686156,-312.02686556604056,74.18086000106109,914.5589925271996,-439.2219958654606,337.7454926725269,430.46865955048895,-282.6841307206979,715.6756770027239,406.8242215943398,-805.3090388877708,-252.35235626067512,443.5051442865102,97.31867748549928,602.175269712051,406.6083593789554,269.0987251210843,348.32543862536,-178.30307705592762,-67.39480180002671,222.73610978957984,-475.1979122914042,325.66218705400604,-67.10638603091094,695.7599160680545,261.4506142537805,-55.64615636773622,857.8629432651007,675.5078645839828,-397.5887355027663,1152.29024674309,-225.12098207027253,-895.2863550611162,1036.8107379370604,915.907368387274,294.6939766085841,-388.7013903044952,-658.0501732721946,-749.1973136043173,-911.4806099571338,-520.5153864530284,-1096.4975997115373,-428.7507022733053,-547.784783567426,-867.6708893907593,-1029.066447627013,-991.0983686962174,-609.6010018650737,-354.5516414860964,-599.4723128500518,-18.8108880225256,-2127.29039210743,145.21249729506138,-408.06323574218,-118.43091940973548,-403.7432339648655,1085.801014593685,-629.3864929256285,-51.626118472120986,262.13897247579604,-850.8014988875184,-182.80021573129028,-949.112397438152,196.1745717885124,-797.1276069041214
RGI60-06.00498,65.5046,-13.9541,743.1460287972071,416.9048503975303,250.50160106669165,816.6814214732482,44.238312141872825,97.615959829653,284.1924608842935,497.4106474130432,644.0330034022269,557.5639189062123,-241.5040665659357,-114.8535740825376,264.8729574586315,1090.8105345032304,-238.8888026334566,524.7768177390074,616.2213955600605,-84.05104347189207,897.1663260769202,594.1323623713976,-596.3116826985108,-52.62540875764641,631.4745057722315,291.84177596292056,788.3395116156356,596.7327952887947,462.1923298984152,540.6144490856859,23.84736800659805,133.46307176479286,419.1943393684461,-265.7559176869963,521.8282706939292,136.7831021900032,887.1449429726257,461.4028619368607,150.88216444220896,1066.9927762761808,871.4511058719851,-185.999170100264,1362.5160363860366,273.00527842572683,-546.3830739023527,1368.786618440036,1252.7761275265736,616.605355912247,-77.96481380893985,-356.6063389714821,-453.69368659526606,-552.0178647439545,-192.39626559213983,-775.4890843576063,-121.61796744463707,-214.8976518057455,-539.0312846481594,-748.4641227775849,-746.3728288970863,-353.3831683211403,-59.156595215727165,-271.9684462672839,198.89250586906823,-1829.6883967584324,320.78986403430497,-305.49068158160526,25.38525961002352,-174.5956502098675,1188.3858338400726,-499.105822907488,64.21863773248224,354.2644875083112,-718.7108684626711,-56.53027551964393,-824.1095166019562,290.37100804504286,-642.7712464137336
RGI60-06.00504,64.5527,-15.0107,759.4170458095539,427.0997410169026,257.5617168966772,834.0953205840397,47.35245334039425,101.63568996919,291.56812984481377,508.6301908135396,657.8672205000771,569.7173898925522,-244.15721459585117,-115.26918062853588,271.3519289651108,1112.3975838141848,-241.8943301063445,535.7247240052548,628.7392678270427,-84.54748001659522,914.6160238612164,605.8731765826675,-606.6271029359353,-53.06814526707578,643.4841583136326,297.44497426021474,802.927041845556,607.6256740290697,470.4336811465873,550.1177714066805,23.643207915654568,135.07706843575446,425.8596709274714,-271.9254199500504,529.929745722224,137.54898859004857,901.4712107057828,467.61739682713386,151.09228307505225,1065.3567032313797,884.3121515543514,-188.28604968881385,1362.6763038687309,-13.782375385188985,-683.9301943825355,1253.3857689741094,1131.1835023078368,510.6579906340196,-170.19978848255573,-437.3102040629775,-526.2887927475962,-685.3013891628873,-291.4194883256507,-864.0410513903372,-202.21354190976,-317.764227132922,-639.448853219971,-803.1429467231221,-790.7960125833389,-415.8044973322989,-164.2963785273938,-409.7491200319712,168.87437309410905,-1949.020303914368,322.2894147664846,-229.03113730712428,58.19335251630236,-232.795026046434,1237.3382737734596,-479.5953867647451,98.01907680015997,412.1502141064982,-703.5930757964269,-31.66171104048236,-796.4474802454652,350.52604833574446,-640.5916225114711
RGI60-06.00510,65.6194,-14.7687,821.0193548141474,486.89422916503145,316.2416005986194,894.8814668675049,104.32208328399956,158.41985522046505,348.7396521543469,566.2906846751953,715.7058291191121,626.6873333394584,-191.22044800744152,-62.299152915921496,325.451195084918,1169.5733285241786,-191.1816672187091,589.189686341039,681.9620682966511,-35.09059577970889,967.6988094539448,656.8798029672959,-561.6492515987964,-6.501924449628319,692.21789839678,343.7833692543914,850.5138490401068,653.3724146052048,514.537124117707,593.4582280712414,63.52839160637907,174.2013565039378,464.92338983204536,-237.2914772596089,566.5417584864213,170.86120116220178,936.3838862050488,498.8154109786082,178.94765514440363,1090.71829230009,910.9328614564304,-167.69628107021853,1377.4867976405649,0.4746544480142702,-733.2521650451762,1365.8676970605727,1123.964307937694,450.746337724406,-198.95666881221587,-470.0360114205282,-589.7877777486464,-681.5321546355008,-325.7889093969571,-922.3176607729946,-376.63298712425217,-293.82476033173265,-644.5432527766596,-866.6397696114311,-694.4532064688644,-336.6625695360564,-97.79000086502036,-285.1807618744974,210.38200568421823,-1851.6550037459756,425.4432233377378,-88.23599616441815,211.8586947632619,-75.14669745497874,1400.5867713030418,-306.6480761346877,278.6867737926101,594.4861871083767,-558.750177398306,125.2766673542146,-604.4902174112533,489.9339440590188,-470.3315286975109
RGI60-06.00512,64.6199,-15.0448,273.97423380184,-57.569148022145306,-226.75722842921883,348.1925960481149,-436.6087171427555,-382.5636817363674,-193.2237709208176,23.172126962782936,171.914934686904,83.88147648168795,-728.0024987766833,-599.5679988150831,-214.07189804294583,624.6679666981315,-726.2529532183081,49.214260103820735,141.84322309242302,-569.7482219193897,426.67233416142375,118.56485878034896,-1090.968137281962,-539.0201932392866,155.54293456392963,-189.79574211083872,314.1737599676411,119.16359273334916,-17.89825859183474,61.34319741184251,-464.017582352547,-353.13427678188793,-63.38087390210885,-759.6523560175266,39.81814347272253,-351.8750754149805,409.7217607911521,-23.379708121706667,-339.4805301556676,574.5840303329825,390.9685710404671,-679.9925772253167,870.3800347248806,-506.180616989564,-1171.2331310941172,747.7433265863373,637.5428493324391,20.844106472934094,-664.278975244372,-933.1368839565124,-1023.1425431857916,-1187.4968620542695,-797.1717919891179,-1376.1026426174571,-688.9307737275291,-821.9266261037903,-1139.8250554337578,-1303.1785672181793,-1289.0611739078147,-904.9230979412918,-646.0543189495208,-895.5206423604121,-317.04883384427063,-2432.0968441597806,-161.76112275260692,-726.8652529021105,-433.98684153415024,-711.9258074804727,791.7674026725775,-918.9291032025808,-341.6536304113851,-30.69796550779656,-1133.385450953167,-475.113555219272,-1241.7398060666233,-97.43216087178553,-1092.3086725180208
RGI60-06.00514,64.6827,-14.9118,417.431024384641,84.55938412519275,-85.26539259293088,492.20842793723614,-295.83667461433123,-241.47252894291228,-51.23622927081608,166.17414956515043,315.64777428250443,227.343922872992,-587.8785280210367,-458.7878661907281,-71.54037765732511,770.8789245271051,-585.6503526311826,193.2377163750444,286.3951044328639,-428.07512545376727,572.7213805991906,263.4602040695844,-951.0449809369952,-396.5862145848456,301.10104839030635,-45.51802182307533,460.784758070861,265.1515458974643,127.72342464707224,207.5283104398127,-319.8221609130318,-208.2145878161104,83.03724222339689,-615.9039229282998,187.26261204244912,-205.7699496405801,559.4036914584859,124.832902944164,-192.2141129014273,721.9105918002736,542.2175414580533,-531.7202773584168,1018.8934351404235,-356.97270621276084,-1031.1991845621717,917.2302631383144,787.2543606863973,163.2454737848148,-515.1519696786971,-781.7566428968408,-870.2424281518635,-1026.633623804276,-631.0885273167972,-1201.2782569648152,-553.1228469755853,-659.2956564425851,-982.9588738034348,-1146.2303978661776,-1124.9197537758669,-754.9038851786388,-508.4824243167331,-752.0029328545007,-175.06211299166375,-2306.948798672366,-34.687971349263634,-577.3129982652724,-292.201867727017,-585.6906401028796,903.9532808761604,-812.3676256216386,-233.0648476737313,85.25053833261715,-1038.045836418686,-361.1908547615792,-1127.301179232465,19.773614401081357,-973.1145492435344
RGI60-06.00517,64.8096,-15.581,917.1578056237722,602.8619760202367,442.4600988234316,987.4196710018311,243.479089054945,294.6731826542778,474.1103700126968,679.1916308286571,820.1427429474367,736.6528730137046,-32.9723971054748,88.72069697212243,454.0775802357605,1249.0576752877928,-31.52976581900013,703.4670771271144,791.2021038389341,116.61763902684316,1061.0405179850256,768.9049401927555,-377.691629463445,145.40033181219894,803.6687754594983,476.2134641367984,953.8022517133644,768.8230760745199,638.7614622791053,713.7196795731069,215.5656949389795,320.4872073826197,594.9406698944247,-65.27191251629189,692.2959676298224,320.74231929913407,1042.3545333642355,631.4867382182783,331.4838759913624,378.0438229788328,1022.9817304284948,-5.890669849356229,1312.6117277446922,130.90847124557084,-377.9518806616272,1253.5381645845498,1402.3694123146151,816.0954252679355,70.1556175616235,-133.33770916273463,-165.47854683747164,-488.4284818167033,-174.0967566393856,-933.8670766594294,428.7703112854285,-112.19720967434,-429.0245257221956,-579.7621503320302,-970.1706406141334,-323.1854766322858,105.888411892807,-171.2597421858701,317.5769330134094,-1337.973343297012,783.847027908504,-211.8570441563228,208.25588422902123,213.8138533370605,1396.2355069775267,-212.87536064223812,252.2334283082649,398.79214611884896,-306.23391126497484,103.6342770934402,-718.7567554833998,567.651333831015,-471.7255531363205
RGI60-06.00518,64.7948,-15.5788,972.9314824382664,658.6499837066444,498.3596699019712,1043.8534182468732,299.6944704902694,351.14643901149134,530.9250418527663,736.3712030500079,877.6582341302656,794.3812908221482,24.574331820084826,146.62149418663114,512.4870484720515,1308.2406754003896,27.215662544698183,762.9760748781607,851.1070368743619,176.48393634944716,1121.838217561777,829.9219339832928,-316.9410928454284,206.8877313537219,865.993202324585,538.8158529188722,1017.1807038000112,832.6123948703801,703.021314554668,778.6003534623547,280.7611814481903,386.3874036718772,661.6828159786726,1.801767131275636,760.5809454573548,389.6210568434627,1112.5237809148969,702.3362268518647,403.1416158918991,450.7827340460227,1097.2297560146158,69.11144050649625,1388.9146364765477,208.61061354760304,-294.9807208309633,1321.7475035883735,1483.918684123263,905.22008457937,158.17030204055925,-46.20522854336032,-73.91524396987978,-400.39494333827656,-85.89703740519468,-846.6936762397606,533.5494458260864,-22.272151745814213,-333.8658610016596,-485.3977661546987,-897.7162522605423,-253.13802030900987,178.52348252411002,-106.98140489168566,379.7977783120848,-1312.7357576802792,804.9724180720185,-202.53138812350917,215.9706367482229,218.9591994895532,1385.600132666029,-223.4183656949136,241.7134412208069,386.4339984236111,-311.7917878449645,91.49502506452696,-726.5651968042652,558.9191941814081,-478.5423112050269
RGI60-06.00520,64.7943,-15.5542,884.4086658688005,570.0549025631015,409.7203672919839,955.2998281201094,210.9879862385525,262.43354952680016,442.2289811989403,647.6962263199209,788.9919863761475,705.6817714082745,-64.28579996760642,57.76488654332495,423.67839512560056,1219.5587441788953,-61.72374557282929,674.1509746013078,762.2759262370223,87.50520401697878,1033.0102698419937,741.0154572132226,-406.0848389772282,117.81438205022386,777.0143130456877,449.7483153446626,928.1722909449824,743.5396383562511,613.8932940893621,689.4538505009958,191.4891515892636,297.1001237667015,572.410424869409,-87.62965692941,671.2512793317537,300.18330882929035,1023.1788128532496,612.8736918961154,313.58104462482027,361.1873889068427,1007.7096903413312,-20.596055602592397,1299.1631679959914,118.81621125072564,-384.5128285875264,1230.167580762462,1394.1647399897574,816.2139245005587,68.88081739542349,-136.67550862340127,-164.35512549281518,-490.93172189777874,-176.65274196550484,-937.88322554579,445.035628435214,-114.19140758983644,-424.16489347284886,-575.9845667638624,-989.3407718337684,-345.1293180903515,87.61600045219588,-199.52829733418645,288.01847418618144,-1403.9175787815204,714.6852686618881,-292.322879492477,125.86018127978582,130.09789295830552,1305.5593207246766,-303.1045122819286,162.7229588194948,308.04244937345925,-390.5452372638444,11.975415781607223,-806.948025231159,477.978777699152,-560.2586126503516
RGI60-06.00521,64.7979,-15.5447,1005.1540608550208,690.669677522978,530.1828446923699,1075.5294892803647,331.1158660341402,382.3690128854452,561.9519111534429,767.197061330345,908.2703336333756,824.7538727492415,54.644916428008784,176.451064094426,542.0851855759117,1337.631018702847,56.22442089875017,791.7502553317172,879.5837298556544,204.59043844435465,1149.688109552261,857.4035473796514,-289.91036951436416,233.58222566800293,892.3444160829246,564.7274133729651,1042.6955688736275,857.6567095427271,727.5759464857963,802.6561479469502,304.2458440243685,409.3188425140276,684.0424301830618,23.48148895758061,781.6545319248582,409.9588124244455,1132.1668976645587,721.1468888575856,421.0750902110772,467.80768342443736,1113.32894461275,84.10270743240825,1402.7814194479754,221.26805770283613,-284.2347357235633,1332.8421695532118,1492.8476162237191,912.007549621606,163.69382411492143,-43.30169383773048,-73.53882223298822,-400.6230095176849,-87.88255479819297,-850.194130580035,528.9757078495217,-27.11691233741779,-337.495927909609,-488.1217845261406,-880.0411760048755,-232.0180032713232,201.80964643720796,-82.64851326989817,406.9134675533217,-1268.05940864306,853.442675053504,-148.96558388332153,271.2512960478599,280.6258677365816,1484.5138870879452,-122.28236547908595,344.51694118669127,490.9469091997569,-209.42417887630987,193.0597190276864,-629.166718431836,654.0411678195121,-386.67659639176907
